813,Первый мститель: Другая война,приключения фантастика боевик,2014,США,7.6,https://www.kinoafisha.info/movies/8140254/
814,Орел Девятого легиона,драма,2010,США,7.6,https://www.kinoafisha.info/movies/7865760/
815,Миссия невыполнима: Племя изгоев,приключения боевик триллер,2015,США,7.6,https://www.kinoafisha.info/movies/8160864/
816,Женщина в черном,триллер ужасы драма,2012,Великобритания,7.6,https://www.kinoafisha.info/movies/8100654/
817,Гордость и предубеждение,мелодрама драма,2005,Франция Великобритания,7.6,https://www.kinoafisha.info/movies/422322/
818,На пятьдесят оттенков темнее,драма мелодрама,2017,США,7.6,https://www.kinoafisha.info/movies/8175688/
819,Лето. Одноклассники. Любовь,комедия,2012,США,7.6,https://www.kinoafisha.info/movies/8099046/
820,Джой,драма,2015,США,7.6,https://www.kinoafisha.info/movies/8168517/
821,Прибытие,фантастика,2016,США,7.6,https://www.kinoafisha.info/movies/8327406/
822,Фонтан,фантастика драма мелодрама,2006,США,7.6,https://www.kinoafisha.info/movies/944467/
823,Не брать живым,драма военный,2009,США Великобритания,7.6,https://www.kinoafisha.info/movies/7620534/
824,Убийство в Восточном экспрессе,детектив триллер,2017,США,7.6,https://www.kinoafisha.info/movies/8322124/
825,Ничего хорошего в отеле «Эль Рояль»,триллер,2018,США,7.6,https://www.kinoafisha.info/movies/8353771/
826,Монгол. Часть первая,исторический драма биография,2007,Казахстан Россия Германия,7.6,https://www.kinoafisha.info/movies/1125312/
827,Жизнь Пи,приключения драма,2012,США Китай,7.6,https://www.kinoafisha.info/movies/8107762/
828,Фиксики. Большой секрет,анимация детский семейный приключения,2017,Россия,7.6,https://www.kinoafisha.info/movies/8325276/
829,Горячие новости,боевик,2009,Россия Швеция,7.6,https://www.kinoafisha.info/movies/7573294/
830,Секретная служба Санта Клауса,анимация,2011,США Великобритания,7.6,https://www.kinoafisha.info/movies/8094801/
831,Rammstein: Paris!,мюзикл,2016,Германия,7.6,https://www.kinoafisha.info/movies/8329084/
832,Артур и месть Урдалака,сказка семейный анимация,2009,Франция,7.6,https://www.kinoafisha.info/movies/4761937/
833,Монстро,боевик триллер драма фантастика,2008,США,7.6,https://www.kinoafisha.info/movies/3338982/
834,Близнецы,комедия,1988,США,7.6,https://www.kinoafisha.info/movies/4089035/
835,Капитан Филлипс,драма,2013,США,7.6,https://www.kinoafisha.info/movies/8139004/
836,Сезон охоты 3,детский анимация,2010,США,7.6,https://www.kinoafisha.info/movies/8090435/
837,Мой сосед Тоторо,аниме  сказка семейный анимация,1988,Япония,7.6,https://www.kinoafisha.info/movies/3994142/
838,Дюнкерк,драма военный исторический,2017,США Великобритания Франция,7.6,https://www.kinoafisha.info/movies/8322822/
839,Легенда о Коловрате,приключения фэнтези исторический,2017,Россия,7.6,https://www.kinoafisha.info/movies/8319596/
840,Милый друг,драма,2011,Великобритания,7.6,https://www.kinoafisha.info/movies/7726443/
841,Еще одна из рода Болейн,драма исторический,2008,Великобритания,7.6,https://www.kinoafisha.info/movies/3312504/
842,Разлом Сан-Андреас,боевик приключения,2015,США,7.6,https://www.kinoafisha.info/movies/8163270/
843,Голос монстра,фантастика фэнтези,2016,США Испания,7.6,https://www.kinoafisha.info/movies/8326020/
844,Ограбление на Бейкер-Стрит,триллер,2008,США Великобритания,7.6,https://www.kinoafisha.info/movies/3833295/
845,Выкрутасы,мелодрама комедия спорт,2010,Россия,7.6,https://www.kinoafisha.info/movies/7920556/
846,Очень плохая училка,комедия,2011,США,7.6,https://www.kinoafisha.info/movies/8072501/
847,Красотка на всю голову,комедия,2018,США,7.6,https://www.kinoafisha.info/movies/8354239/
848,Гагарин. Первый в космосе,исторический драма биография,2013,Россия,7.6,https://www.kinoafisha.info/movies/8147937/
849,Мрачные тени,ужасы драма,2012,США,7.6,https://www.kinoafisha.info/movies/8114030/
850,Мой парень - псих,комедия драма,2012,США,7.6,https://www.kinoafisha.info/movies/8130027/
851,"Отель ""Гранд Будапешт""",комедия драма,2014,США Германия,7.6,https://www.kinoafisha.info/movies/8159309/
852,Дьявол носит Prada,комедия драма,2006,США,7.6,https://www.kinoafisha.info/movies/776568/
853,Агент Джонни Инглиш: Перезагрузка,комедия,2011,США,7.6,https://www.kinoafisha.info/movies/8090365/
854,Стрелок,боевик драма триллер,2007,США,7.6,https://www.kinoafisha.info/movies/1146316/
855,Ранэвэйс,драма мюзикл,2010,США,7.6,https://www.kinoafisha.info/movies/7759199/
856,Синистер 2,ужасы,2015,США,7.6,https://www.kinoafisha.info/movies/8169118/
857,Так себе каникулы,комедия,2009,США,7.6,https://www.kinoafisha.info/movies/4172997/
858,Мертвец,криминал вестерн драма приключения,1995,США Германия Япония,7.6,https://www.kinoafisha.info/movies/330052/
859,Артур и Минипуты,анимация сказка семейный,2006,США Франция,7.6,https://www.kinoafisha.info/movies/1129618/
860,Железная хватка,драма вестерн,2010,США,7.6,https://www.kinoafisha.info/movies/8097521/
861,Красная жара,комедия триллер криминал боевик,1988,США,7.6,https://www.kinoafisha.info/movies/4088991/
862,Мамма Миа!,комедия мелодрама мюзикл,2008,Великобритания США,7.6,https://www.kinoafisha.info/movies/3350919/
863,Люди Икс. Последняя битва,фантастика триллер боевик,2006,США,7.6,https://www.kinoafisha.info/movies/656550/
864,Три богатыря и принцесса Египта,анимация приключения детский,2017,Россия,7.6,https://www.kinoafisha.info/movies/8329425/
865,Чужой 4: Воскрешение,триллер боевик ужасы фантастика,1997,США,7.6,https://www.kinoafisha.info/movies/5811126/
866,Эволюция Борна,боевик,2012,США,7.6,https://www.kinoafisha.info/movies/8109548/
867,"Больше, чем друг",мелодрама комедия,2010,США,7.6,https://www.kinoafisha.info/movies/7692648/
868,И гаснет свет...,ужасы,2016,США,7.6,https://www.kinoafisha.info/movies/8322817/
869,Наемник,боевик триллер,2017,США,7.6,https://www.kinoafisha.info/movies/8329580/
870,Убежище,триллер ужасы,2010,США,7.6,https://www.kinoafisha.info/movies/8014972/
871,Оно,детектив ужасы,2014,США,7.6,https://www.kinoafisha.info/movies/8174608/
872,Рэмбо IV,триллер боевик драма,2007,США,7.6,https://www.kinoafisha.info/movies/1966372/
873,P.S. Я люблю тебя,комедия драма,2007,США,7.6,https://www.kinoafisha.info/movies/2106737/
874,Босс-молокосос,комедия семейный,2017,США,7.6,https://www.kinoafisha.info/movies/8168519/
875,Наркоз,триллер драма,2007,США,7.6,https://www.kinoafisha.info/movies/3722649/
876,Рок-н-рольщик,боевик,2008,Великобритания,7.6,https://www.kinoafisha.info/movies/5187515/
877,Покемон. Детектив Пикачу,детектив комедия,2019,США,7.6,https://www.kinoafisha.info/movies/8353987/
878,Рыбка Поньо на утесе,анимация семейный приключения аниме ,2008,Япония,7.6,https://www.kinoafisha.info/movies/3441952/
879,Сказки на ночь,фэнтези комедия,2008,США,7.6,https://www.kinoafisha.info/movies/3725290/
880,Отголоски прошлого,драма биография,2008,Великобритания,7.6,https://www.kinoafisha.info/movies/7595202/
881,Любовь с ограничениями,комедия мелодрама,2016,Россия,7.6,https://www.kinoafisha.info/movies/8322896/
882,Сатисфакция,драма,2010,Россия,7.6,https://www.kinoafisha.info/movies/8100326/
883,Между нами горы,мелодрама драма,2017,США,7.6,https://www.kinoafisha.info/movies/8174289/
884,Судья Дредд,фантастика боевик,2012,Великобритания,7.6,https://www.kinoafisha.info/movies/8143383/
885,Совокупность лжи,драма,2008,США,7.6,https://www.kinoafisha.info/movies/4588736/
886,"Прощай, детка, прощай",драма криминал мистика,2007,США,7.6,https://www.kinoafisha.info/movies/1102815/
887,Вне/себя,триллер фантастика драма,2015,США,7.6,https://www.kinoafisha.info/movies/8165631/
888,Крутая Джорджия,мелодрама драма комедия,2007,США,7.6,https://www.kinoafisha.info/movies/1445179/
889,Принцесса и лягушка,мелодрама мюзикл комедия семейный анимация,2009,США,7.6,https://www.kinoafisha.info/movies/4995279/
890,"Город грехов 2: Женщина, ради которой стоит убивать",драма криминал боевик триллер,2014,США,7.6,https://www.kinoafisha.info/movies/1182140/
891,Шаг вперед 2: улицы,мелодрама драма мюзикл,2008,США,7.6,https://www.kinoafisha.info/movies/3393042/
892,Живое,фантастика триллер,2017,США,7.6,https://www.kinoafisha.info/movies/8326454/
893,Сердцеед,комедия,2010,Франция Монако,7.6,https://www.kinoafisha.info/movies/8029133/
894,Шесть демонов Эмили Роуз,ужасы драма триллер,2005,США,7.6,https://www.kinoafisha.info/movies/422324/
895,Страшно красив,мелодрама ужасы фэнтези,2010,США,7.6,https://www.kinoafisha.info/movies/7753210/
896,Астрал: Глава 2,ужасы триллер,2013,США,7.6,https://www.kinoafisha.info/movies/8150473/
897,Не дыши,триллер,2016,США,7.6,https://www.kinoafisha.info/movies/8178509/
898,Тобол,драма исторический,2018,Россия,7.6,https://www.kinoafisha.info/movies/8327071/
899,Отпетые мошенницы,комедия,2019,США,7.6,https://www.kinoafisha.info/movies/8354312/
900,Лесная братва,анимация семейный комедия,2006,США,7.6,https://www.kinoafisha.info/movies/656570/
901,Экзамен,триллер,2009,Великобритания,7.6,https://www.kinoafisha.info/movies/7907152/
902,Шаг вперед 3,мюзикл драма мелодрама,2010,США,7.6,https://www.kinoafisha.info/movies/8094830/
903,Аисты,комедия анимация,2016,США,7.6,https://www.kinoafisha.info/movies/8175956/
904,Пара из будущего,комедия мелодрама фантастика,2021,Россия,7.6,https://www.kinoafisha.info/movies/8356987/
905,Оно 2,ужасы триллер,2019,США,7.6,https://www.kinoafisha.info/movies/8331033/
906,Фокус,комедия,2015,США,7.6,https://www.kinoafisha.info/movies/8163766/
907,1917,военный драма,2019,Великобритания США,7.6,https://www.kinoafisha.info/movies/8355993/
908,Кредо убийцы,фантастика боевик приключения,2016,США,7.6,https://www.kinoafisha.info/movies/8157749/
909,Домовой,комедия фэнтези семейный,2019,Россия,7.6,https://www.kinoafisha.info/movies/8330126/
910,Калашников,военный исторический,2020,Россия,7.6,https://www.kinoafisha.info/movies/8356815/
911,Как выйти замуж за миллиардера,комедия,2010,Великобритания,7.6,https://www.kinoafisha.info/movies/8092414/
912,Призрачная красота,драма,2016,США,7.6,https://www.kinoafisha.info/movies/8323519/
913,Господа офицеры: спасти императора,исторический драма,2008,Россия,7.6,https://www.kinoafisha.info/movies/3609459/
914,В поисках Дори,комедия приключения анимация,2016,США,7.6,https://www.kinoafisha.info/movies/8157672/
915,Проклятие,триллер ужасы драма,2004,Япония США Германия,7.6,https://www.kinoafisha.info/movies/107661/
916,Бункер,триллер,2011,Испания Колумбия,7.6,https://www.kinoafisha.info/movies/8140929/
917,Искупление,драма,2007,Великобритания,7.6,https://www.kinoafisha.info/movies/1179993/
918,Вечные,фантастика боевик,2021,США,7.6,https://www.kinoafisha.info/movies/8355251/
919,Пила 3,триллер криминал ужасы,2006,США,7.6,https://www.kinoafisha.info/movies/932520/
920,Дитя тьмы,драма мистика ужасы,2009,США,7.6,https://www.kinoafisha.info/movies/7583191/
921,Король Ричард,драма биография спорт,2021,США,7.6,https://www.kinoafisha.info/movies/8356299/
922,"""Старый"" новый год",мелодрама комедия,2011,США,7.6,https://www.kinoafisha.info/movies/8036007/
923,Пекло,триллер фантастика,2007,Великобритания,7.6,https://www.kinoafisha.info/movies/1102827/
924,Шаг вперед 4,мелодрама драма мюзикл,2012,США,7.6,https://www.kinoafisha.info/movies/8140258/
925,Хортон,семейный анимация приключения,2008,США,7.6,https://www.kinoafisha.info/movies/1337326/
926,Одноклассники,комедия,2010,США,7.6,https://www.kinoafisha.info/movies/7793931/
927,Дэдпул,фэнтези фантастика боевик,2016,США Канада,7.6,https://www.kinoafisha.info/movies/8133896/
928,Союз спасения,драма исторический приключения,2019,Россия,7.6,https://www.kinoafisha.info/movies/8326665/
929,"Винчестер. Дом, который построили призраки",мистика триллер,2018,США,7.6,https://www.kinoafisha.info/movies/8329418/
930,Нерв,триллер,2016,США,7.6,https://www.kinoafisha.info/movies/8176039/
931,Пол: Секретный материальчик,фантастика комедия,2011,Франция Великобритания США Испания,7.6,https://www.kinoafisha.info/movies/8094673/
932,Охота на воров,боевик триллер,2018,США,7.6,https://www.kinoafisha.info/movies/8353881/
933,Любовь в большом городе,мелодрама комедия,2008,Россия,7.6,https://www.kinoafisha.info/movies/7563678/
934,99 франков,комедия,2007,Франция,7.6,https://www.kinoafisha.info/movies/3642511/
935,Хроники Нарнии: Принц Каспиан,семейный сказка приключения,2008,Великобритания США,7.6,https://www.kinoafisha.info/movies/3124531/
936,Оверлорд,боевик,2018,Великобритания,7.6,https://www.kinoafisha.info/movies/8329757/
937,Хоттабыч,семейный комедия сказка,2006,Россия,7.6,https://www.kinoafisha.info/movies/677584/
938,Трансформеры: Эпоха истребления,фантастика боевик,2014,США,7.6,https://www.kinoafisha.info/movies/8142906/
939,Бросок Кобры,боевик,2009,США,7.6,https://www.kinoafisha.info/movies/5127608/
940,Это всего лишь конец света,драма,2016,Франция Канада,7.6,https://www.kinoafisha.info/movies/8176333/
941,Бегущий в лабиринте,триллер детектив фантастика,2014,США,7.6,https://www.kinoafisha.info/movies/8151351/
942,Погоня,триллер боевик,2011,США,7.6,https://www.kinoafisha.info/movies/8088437/
943,Золотой компас,драма приключения семейный сказка триллер,2007,США Великобритания,7.6,https://www.kinoafisha.info/movies/1523040/
944,Нефть,драма,2007,США,7.6,https://www.kinoafisha.info/movies/3124425/
945,Универсальный солдат,драма боевик фантастика,1992,США,7.6,https://www.kinoafisha.info/movies/7673645/
946,Дом грез,триллер,2011,США,7.6,https://www.kinoafisha.info/movies/8040431/
947,Боевой конь,военный,2011,США,7.6,https://www.kinoafisha.info/movies/8099988/
948,Охотники на ведьм,комедия боевик ужасы,2012,США Германия,7.6,https://www.kinoafisha.info/movies/8150221/
949,Красавица и чудовище,фэнтези мелодрама мюзикл,2017,США,7.5,https://www.kinoafisha.info/movies/8174641/
950,Счастливого дня смерти,ужасы триллер детектив,2017,США,7.5,https://www.kinoafisha.info/movies/8329969/
951,Копы в глубоком запасе,комедия боевик,2010,США,7.5,https://www.kinoafisha.info/movies/7949356/
952,Четвертый вид,триллер,2009,США,7.5,https://www.kinoafisha.info/movies/7724108/
953,Любой ценой,криминал драма,2016,США,7.5,https://www.kinoafisha.info/movies/8326705/
954,Тайная жизнь домашних животных,анимация комедия,2016,США,7.5,https://www.kinoafisha.info/movies/8175908/
955,День радио,комедия,2008,Россия,7.5,https://www.kinoafisha.info/movies/4520032/
956,В спорте только девушки,комедия спорт,2013,Россия,7.5,https://www.kinoafisha.info/movies/8151371/
957,Гоголь. Страшная месть,драма исторический мистика,2018,Россия,7.5,https://www.kinoafisha.info/movies/8330075/
958,Летят журавли,мелодрама военный драма,1957,СССР,7.5,https://www.kinoafisha.info/movies/1444562/
959,Пляж,драма триллер приключения,2000,США Великобритания,7.5,https://www.kinoafisha.info/movies/3551370/
960,Вам и не снилось,драма,1980,СССР,7.5,https://www.kinoafisha.info/movies/4665356/
961,Жена смотрителя зоопарка,драма биография военный,2016,США,7.5,https://www.kinoafisha.info/movies/8320055/
962,Лига справедливости,фантастика приключения боевик фэнтези,2017,США,7.5,https://www.kinoafisha.info/movies/8171718/
963,Паразиты,драма триллер,2019,Корея,7.5,https://www.kinoafisha.info/movies/8355519/
964,Великая стена,триллер мистика,2016,США,7.5,https://www.kinoafisha.info/movies/8156920/
965,Подмена,мистика,2008,США,7.5,https://www.kinoafisha.info/movies/4256457/
966,2001 год: Космическая одиссея,фантастика приключения,1968,США Великобритания,7.5,https://www.kinoafisha.info/movies/1025164/
967,Лев,драма,2016,Великобритания Австралия США,7.5,https://www.kinoafisha.info/movies/8325490/
968,Потрошители,фантастика триллер,2010,США,7.5,https://www.kinoafisha.info/movies/7556028/
969,Американский психопат,ужасы триллер драма,2000,США Канада,7.5,https://www.kinoafisha.info/movies/3808860/
970,Разрушитель,боевик комедия фантастика криминал,1993,США,7.5,https://www.kinoafisha.info/movies/5269352/
971,РЭД 2,боевик комедия триллер,2013,США,7.5,https://www.kinoafisha.info/movies/8133287/
972,Девушка в поезде,детектив триллер,2016,США,7.5,https://www.kinoafisha.info/movies/8323018/
973,Дело храбрых,драма боевик,2017,США,7.5,https://www.kinoafisha.info/movies/8329156/
974,Чарли и шоколадная фабрика,приключения сказка комедия семейный,2005,США,7.5,https://www.kinoafisha.info/movies/251287/
975,Страсти Христовы,драма,2004,США,7.5,https://www.kinoafisha.info/movies/5551/
976,Как украсть небоскреб,комедия боевик,2011,США,7.5,https://www.kinoafisha.info/movies/8102474/
977,Пила 8,ужасы триллер,2017,США Канада,7.5,https://www.kinoafisha.info/movies/8329158/
978,Правила съема: Метод Хитча,комедия мелодрама,2005,США,7.5,https://www.kinoafisha.info/movies/184769/
979,Мне бы в небо,комедия драма,2009,США,7.5,https://www.kinoafisha.info/movies/7789839/
980,Морской бой,фантастика боевик триллер,2012,США,7.5,https://www.kinoafisha.info/movies/7949487/
981,День Святого Валентина,комедия мелодрама,2010,США,7.5,https://www.kinoafisha.info/movies/7805051/
982,Душевная кухня,комедия,2009,Германия,7.5,https://www.kinoafisha.info/movies/7821765/
983,Доброе утро,комедия,2010,США,7.5,https://www.kinoafisha.info/movies/7945259/
984,Эрагон,семейный приключения сказка боевик,2006,США,7.5,https://www.kinoafisha.info/movies/1042495/
985,Кинг Конг,мелодрама триллер приключения ужасы боевик фантастика,1976,США,7.5,https://www.kinoafisha.info/movies/5581500/
986,Хорошо быть тихоней,драма мелодрама,2012,США,7.5,https://www.kinoafisha.info/movies/8120764/
987,Жизнь Адель,драма мелодрама,2013,Франция,7.5,https://www.kinoafisha.info/movies/8154631/
988,Несносные боссы,комедия,2011,США,7.5,https://www.kinoafisha.info/movies/8093544/
989,Свадебный переполох,исторический мелодрама,2001,США Германия,7.5,https://www.kinoafisha.info/movies/4108601/
990,Детям до 16...,мелодрама,2010,Россия,7.5,https://www.kinoafisha.info/movies/7796548/
991,История дельфина,драма,2011,США,7.5,https://www.kinoafisha.info/movies/8107374/
992,Стукач,боевик драма триллер,2013,США,7.5,https://www.kinoafisha.info/movies/8141154/
993,Левша,спорт драма,2015,США,7.5,https://www.kinoafisha.info/movies/8171043/
994,Город Кошек,документальный,2016,США Турция,7.5,https://www.kinoafisha.info/movies/8329143/
995,Звонок 2,ужасы триллер мистика драма,2005,США,7.5,https://www.kinoafisha.info/movies/213712/
996,Дежа вю,фантастика триллер боевик криминал приключения драма мелодрама,2006,США,7.5,https://www.kinoafisha.info/movies/1020505/
997,"Поймай толстуху, если сможешь",криминал комедия,2013,США,7.5,https://www.kinoafisha.info/movies/8139015/
998,Дети шпионов в 4D,фантастика приключения семейный боевик комедия,2011,США,7.5,https://www.kinoafisha.info/movies/8086785/
999,Рамона и Бизус,комедия семейный,2010,США,7.5,https://www.kinoafisha.info/movies/8022573/
1000,Ученик,драма,2016,Россия,7.5,https://www.kinoafisha.info/movies/8322892/
